3631	\N	2025-03-10	\N	Planilha	\N	\N	Importação via planilha	\N	Sistema	2025-06-17 11:50:28.050445	confirmado	Sistema Legacy	2025-06-17 11:50:28.050445	\N
3630	\N	2025-03-10	\N	Planilha	\N	\N	Importação via planilha	\N	Sistema	2025-06-17 11:50:27.987656	confirmado	Sistema Legacy	2025-06-17 11:50:27.987656	\N
4133	8678	2025-06-25	\N	Portal	https://plataforma.trizy.com.br/#/product-home	1937096			Stephanie Macena Rodrigues Chaves 	2025-06-18 14:58:10.967098	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 14:58:34.050914	\N
4134	8679	2025-06-25	\N	Portal	https://plataforma.trizy.com.br/#/product-home	1937096			Stephanie Macena Rodrigues Chaves 	2025-06-18 14:59:17.187182	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 14:59:17.18482	\N
4157	8838	2025-06-23	\N	Portal	+55 45 9947-0693				Stephanie Macena Rodrigues Chaves 	2025-06-20 12:46:47.631777	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-20 12:47:03.799813	\N
4158	8837	2025-06-23	\N	Portal	+55 45 9947-0693				Stephanie Macena Rodrigues Chaves 	2025-06-20 12:47:22.718941	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-20 12:47:27.270761	\N
4159	8836	2025-06-23	\N	Portal	+55 45 9947-0693				Stephanie Macena Rodrigues Chaves 	2025-06-20 12:48:05.960624	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-20 12:48:05.959285	\N
4404	9548	2025-07-07	\N	Portal	https://portal.instivo.com.br/dashboard	1654440			Stephanie Macena Rodrigues Chaves 	2025-06-27 15:17:32.150996	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-02 13:16:37.751404	\N
4583	9938	2025-07-04	\N	Embarque Automático	\N	\N	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-04 10:57:56.192188	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-04 10:57:56.191754	\N
4630	9827	2025-07-17	\N	Portal	https://atacadao.hodiebooking.com.br/	2507070038171			Stephanie Macena Rodrigues Chaves 	2025-07-07 13:52:19.404809	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-10 15:49:01.750786	\N
4856	10211	2025-07-16	\N	Embarque Automático	\N	2507080049559	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.130012	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.129572	\N
4857	10227	2025-07-15	\N	Embarque Automático	\N	2507080049532	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.32925	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.328713	\N
4858	10228	2025-07-15	\N	Embarque Automático	\N	2507080066976	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.35181	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.351264	\N
4859	10229	2025-07-16	\N	Embarque Automático	\N	\N	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.372961	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.372569	\N
4860	10231	2025-07-16	\N	Embarque Automático	\N	\N	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.413753	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.413379	\N
4861	10232	2025-07-16	\N	Embarque Automático	\N	1998942	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.434388	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.43398	\N
4862	10233	2025-07-16	\N	Embarque Automático	\N	1998942	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.455231	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.454708	\N
4863	10234	2025-07-16	\N	Embarque Automático	\N	2005716	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.475354	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.475008	\N
4864	10235	2025-07-16	\N	Embarque Automático	\N	2005716	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.499291	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.498941	\N
4865	10236	2025-07-16	\N	Embarque Automático	\N	2005803	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.520472	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.520065	\N
4866	10237	2025-07-15	\N	Embarque Automático	\N	2005803	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.539036	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.538641	\N
4867	10238	2025-07-16	\N	Embarque Automático	\N	2005506	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.558198	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.557795	\N
4868	10239	2025-07-16	\N	Embarque Automático	\N	2005506	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.577339	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.576956	\N
4869	10240	2025-07-16	\N	Embarque Automático	\N	2005481	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.595963	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.595624	\N
4870	10241	2025-07-16	\N	Embarque Automático	\N	2005465	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.617187	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.616752	\N
4871	10242	2025-07-16	\N	Embarque Automático	\N	2005465	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.639342	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.638924	\N
4872	10243	2025-07-16	\N	Embarque Automático	\N	2005481	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.662105	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:57:30.661609	\N
4873	10237	2025-07-16	\N	Portal	https://plataforma.trizy.com.br/#/product-home	2005803			Stephanie Macena Rodrigues Chaves 	2025-07-16 10:58:14.242563	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 10:58:14.24082	\N
4135	8789	2025-06-26	\N	Portal	https://agendarentrega.com/				Stephanie Macena Rodrigues Chaves 	2025-06-18 15:30:35.849963	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 15:30:35.848246	\N
4160	8824	2025-06-26	\N	Portal	-	2025062000396			Stephanie Macena Rodrigues Chaves 	2025-06-20 12:52:39.428256	aguardando	\N	\N	\N
4161	8761	2025-06-26	\N	Portal	https://plataforma.trizy.com.br/#/product-home	1948372			Stephanie Macena Rodrigues Chaves 	2025-06-20 12:54:33.948319	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-20 12:54:33.946263	\N
4405	9550	2025-07-07	\N	Portal	https://portal.instivo.com.br/dashboard	1654446			Stephanie Macena Rodrigues Chaves 	2025-06-27 15:18:53.79477	aguardando	\N	\N	\N
4584	9443	2025-07-04	\N	Portal	https://forms.office.com/pages/responsepage.aspx?id=hrlgd7bKlkCJpuekdwNTHemj9IFkYfRDlqSOlHe-X-JUNTI3RzhVMzZONkpJOFdBNFA4MFpZSDJMTi4u&route=shorturl  /  agendamentocentral@carone.com.br			preencher o forms e mandar no email agendamentocentral@carone.com.br	Stephanie Macena Rodrigues Chaves 	2025-07-04 11:39:34.115283	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-04 11:39:34.113102	\N
4631	9865	2025-07-10	\N	Portal	https://agendarentrega.com/	134945			Stephanie Macena Rodrigues Chaves 	2025-07-07 14:19:51.120116	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:19:51.116791	\N
4632	9878	2025-07-10	\N	Portal	https://agendarentrega.com/	134945			Stephanie Macena Rodrigues Chaves 	2025-07-07 14:20:32.638077	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:20:32.636548	\N
4874	10220	2025-07-31	\N	Embarque Automático	\N	2005733	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.565677	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.565081	\N
4875	10210	2025-07-31	\N	Embarque Automático	\N	2005512	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.585752	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.585384	\N
4876	10223	2025-07-31	\N	Embarque Automático	\N	2005512	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.621806	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.621458	\N
4877	10209	2025-08-01	\N	Embarque Automático	\N	2005794	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.641444	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.641035	\N
4878	10213	2025-08-01	\N	Embarque Automático	\N	2005794	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.663475	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.663101	\N
4879	10206	2025-07-21	\N	Embarque Automático	\N	2005747	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.68452	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.684173	\N
4880	10224	2025-07-21	\N	Embarque Automático	\N	2005747	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.703715	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.703393	\N
4881	10215	2025-08-04	\N	Embarque Automático	\N	2005737	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.755513	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.755076	\N
4882	10222	2025-08-04	\N	Embarque Automático	\N	2005737	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.776176	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.775724	\N
4883	10218	2025-07-31	\N	Embarque Automático	\N	2005733	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.796266	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.795894	\N
4884	10216	2025-07-31	\N	Embarque Automático	\N	2005733	\N	\N	Roseli Rodrigues 	2025-07-16 11:05:51.815851	confirmado	Roseli Rodrigues 	2025-07-16 11:05:51.815522	\N
4136	8986	2025-06-26	\N	Reenvio do CD	\N	2506060049946	\N	\N	Marcps Roberto Lehmann Prudencio 	2025-06-18 15:34:06.645143	confirmado	Marcps Roberto Lehmann Prudencio 	2025-06-18 15:34:06.645173	\N
4162	8780	2025-06-23	\N	Portal	-			-	Stephanie Macena Rodrigues Chaves 	2025-06-20 13:15:02.810127	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-20 13:15:02.807615	\N
4406	9715	2025-07-07	\N	Portal	55 71 8237-7087  / agendamento03@totalatacado.com.br			Agenda via e-mail 	Stephanie Macena Rodrigues Chaves 	2025-06-27 15:38:38.393737	aguardando	\N	\N	\N
4585	9445	2025-07-04	\N	Portal	https://forms.office.com/pages/responsepage.aspx?id=hrlgd7bKlkCJpuekdwNTHemj9IFkYfRDlqSOlHe-X-JUNTI3RzhVMzZONkpJOFdBNFA4MFpZSDJMTi4u&route=shorturl  /  agendamentocentral@carone.com.br			preencher o forms e mandar no email agendamentocentral@carone.com.br	Stephanie Macena Rodrigues Chaves 	2025-07-04 11:39:51.743938	aguardando	\N	\N	\N
4633	9862	2025-07-10	\N	Portal	https://agendarentrega.com/	134984			Stephanie Macena Rodrigues Chaves 	2025-07-07 14:24:35.778222	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:24:35.77544	\N
4885	9808	2025-07-22	\N	Portal	https://plataforma.trizy.com.br/#/product-home	2005485			Stephanie Macena Rodrigues Chaves 	2025-07-16 18:35:51.431535	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 18:35:51.429302	\N
4886	9809	2025-07-22	\N	Portal	https://plataforma.trizy.com.br/#/product-home	2005485			Stephanie Macena Rodrigues Chaves 	2025-07-16 18:36:25.583011	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-16 18:36:25.58187	\N
4137	8402	2025-06-30	08:00:00	Portal	-	2025061702702		-	Stephanie Macena Rodrigues Chaves 	2025-06-18 18:41:27.072589	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 18:41:27.011521	\N
4138	8696	2025-06-30	08:00:00	Portal	-	2025061702702		-	Stephanie Macena Rodrigues Chaves 	2025-06-18 18:42:17.601076	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 18:42:17.5998	\N
4163	8786	2025-06-23	\N	Portal	-			-	Stephanie Macena Rodrigues Chaves 	2025-06-20 13:15:28.757554	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-20 13:15:28.751862	\N
4408	9710	2025-07-07	\N	Portal	janedson.brandao@atakarejo.com.br;central.agendamento@atakarejo.com.br				Stephanie Macena Rodrigues Chaves 	2025-06-27 15:50:13.693836	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-30 10:51:28.065128	\N
4634	9876	2025-07-10	\N	Portal	https://agendarentrega.com/	134984			Stephanie Macena Rodrigues Chaves 	2025-07-07 14:27:52.042157	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:27:52.040672	\N
4636	9864	2025-07-10	\N	Portal	https://agendarentrega.com/	134967			Stephanie Macena Rodrigues Chaves 	2025-07-07 14:30:00.373026	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:30:00.371187	\N
4586	9902	2025-07-08	\N	Portal	https://agendarentrega.com/	134936			Stephanie Macena Rodrigues Chaves 	2025-07-04 11:56:28.220473	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:31:55.125741	\N
4887	8647	2025-07-21	\N	Portal	https://atacadao.hodiebooking.com.br/	2507160075017			Stephanie Macena Rodrigues Chaves 	2025-07-16 19:31:37.501923	aguardando	\N	\N	\N
4139	8858	2025-06-25	\N	Portal	-	2025061702001			Stephanie Macena Rodrigues Chaves 	2025-06-18 18:44:03.674423	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 18:44:03.609728	\N
4164	9526	2025-06-20	\N	Embarque Automático	\N	2506090037733	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-20 13:23:45.257306	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-20 13:23:45.256859	\N
4409	9714	2025-07-07	\N	Portal	janedson.brandao@atakarejo.com.br;central.agendamento@atakarejo.com.br				Stephanie Macena Rodrigues Chaves 	2025-06-27 15:50:44.437428	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-30 10:51:25.876335	\N
4635	9877	2025-07-10	\N	Portal	https://agendarentrega.com/	134967			Stephanie Macena Rodrigues Chaves 	2025-07-07 14:29:20.431423	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:29:26.552988	\N
4587	9886	2025-07-08	\N	Portal	https://agendarentrega.com/	134936			Stephanie Macena Rodrigues Chaves 	2025-07-04 11:56:52.20264	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-07 14:31:56.386923	\N
4888	9955	2025-07-21	\N	Portal	https://plataforma.trizy.com.br/#/product-home	2007760			Stephanie Macena Rodrigues Chaves 	2025-07-17 11:23:51.500215	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-17 11:23:51.497001	\N
4140	9005	2025-06-27	\N	Portal	-				Stephanie Macena Rodrigues Chaves 	2025-06-18 18:50:11.780555	aguardando	\N	\N	\N
4165	9520	2025-06-24	\N	Portal	https://portal.instivo.com.br/dashboard	1624354			Stephanie Macena Rodrigues Chaves 	2025-06-20 13:54:06.124187	aguardando	\N	\N	\N
4588	9865	2025-07-09	\N	Portal	https://agendarentrega.com/	 134945			Stephanie Macena Rodrigues Chaves 	2025-07-04 12:05:57.145942	aguardando	\N	\N	\N
4589	9878	2025-07-09	\N	Portal	https://agendarentrega.com/	 134945			Stephanie Macena Rodrigues Chaves 	2025-07-04 12:06:26.375111	aguardando	\N	\N	\N
4638	9922	2025-07-14	\N	Portal	+55 45 9947-0693				Stephanie Macena Rodrigues Chaves 	2025-07-07 14:38:12.567922	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-10 15:40:56.886249	\N
4637	9924	2025-07-14	\N	Portal	+55 45 9947-0693				Stephanie Macena Rodrigues Chaves 	2025-07-07 14:37:45.640172	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-10 15:41:01.401872	\N
4889	9494	2025-07-18	\N	Portal	-	538022			Stephanie Macena Rodrigues Chaves 	2025-07-17 11:49:16.117073	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-17 11:49:16.115157	\N
4890	10057	2025-07-18	\N	Portal	-	538022			Stephanie Macena Rodrigues Chaves 	2025-07-17 11:49:42.965585	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-17 11:49:42.963899	\N
4141	9005	2025-06-27	\N	Portal	-	24422986			Stephanie Macena Rodrigues Chaves 	2025-06-18 18:52:31.270051	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 18:52:31.269236	\N
4166	8776	2025-06-24	\N	Portal	https://portal.instivo.com.br/dashboard	1624354			Stephanie Macena Rodrigues Chaves 	2025-06-20 13:55:27.684247	aguardando	\N	\N	\N
4411	9530	2025-07-07	\N	Portal	rn.evisson@centro-sul.com  / agendamento.matriz@centro-sul.com / agendamento@centro-sul.com  / rn.willames@centro-sul.com				Stephanie Macena Rodrigues Chaves 	2025-06-27 17:39:56.693579	aguardando	\N	\N	\N
4590	9864	2025-07-09	\N	Portal	https://agendarentrega.com/	134967			Stephanie Macena Rodrigues Chaves 	2025-07-04 12:27:00.749336	aguardando	\N	\N	\N
4591	9877	2025-07-09	\N	Portal	https://agendarentrega.com/	134967			Stephanie Macena Rodrigues Chaves 	2025-07-04 12:27:25.998555	aguardando	\N	\N	\N
4639	9896	2025-07-11	\N	Portal	israel.vieira@fortali.com.br / agendamento@fortali.com.br				Stephanie Macena Rodrigues Chaves 	2025-07-07 14:50:31.589689	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-11 13:58:40.580239	\N
4892	9507	2025-07-21	\N	Portal	https://plataforma.trizy.com.br/#/product-home	2021803			Stephanie Macena Rodrigues Chaves 	2025-07-17 12:51:05.949351	aguardando	\N	\N	\N
4893	9508	2025-07-21	\N	Portal	https://plataforma.trizy.com.br/#/product-home	2021803			Stephanie Macena Rodrigues Chaves 	2025-07-17 12:51:45.390564	aguardando	\N	\N	\N
4891	9816	2025-07-21	\N	Portal	https://atacadao.hodiebooking.com.br/	2507170021696			Stephanie Macena Rodrigues Chaves 	2025-07-17 12:47:58.552301	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-17 18:45:43.51049	\N
4142	9498	2025-06-24	\N	Embarque Automático	\N	2506060050596	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:53.584627	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:53.584146	\N
4143	9499	2025-06-24	\N	Embarque Automático	\N	2506060050456	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:53.681706	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:53.68121	\N
4144	9510	2025-06-20	\N	Embarque Automático	\N	2506060050634	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:54.610886	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:54.610208	\N
4145	9514	2025-06-23	\N	Embarque Automático	\N	2506060048818.0	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.208959	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.208531	\N
4146	9515	2025-06-24	\N	Embarque Automático	\N	2506060032989	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.311931	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.311156	\N
4147	9517	2025-06-21	\N	Embarque Automático	\N	2506090039531.0	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.521195	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.520079	\N
4148	9518	2025-06-20	\N	Embarque Automático	\N	2506060049733	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.611018	confirmado	Stephanie Macena Rodrigues Chaves 	2025-06-18 19:15:55.610538	\N
4167	61	2025-06-18	\N	Portal	AgendarEntrega				Stephanie Macena Rodrigues Chaves 	2025-06-20 14:06:40.965059	aguardando	\N	\N	\N
4168	48	2025-06-18	\N	Portal	AgendarEntrega				Stephanie Macena Rodrigues Chaves 	2025-06-20 14:07:06.130798	aguardando	\N	\N	\N
4412	9536	2025-07-07	\N	Portal	rn.evisson@centro-sul.com  / agendamento.matriz@centro-sul.com / agendamento@centro-sul.com  / rn.willames@centro-sul.com				Stephanie Macena Rodrigues Chaves 	2025-06-27 17:40:38.042497	aguardando	\N	\N	\N
4592	9862	2025-07-09	\N	Portal	https://agendarentrega.com/	134984			Stephanie Macena Rodrigues Chaves 	2025-07-04 12:39:39.978118	aguardando	\N	\N	\N
4593	9876	2025-07-09	\N	Portal	https://agendarentrega.com/	134984			Stephanie Macena Rodrigues Chaves 	2025-07-04 12:41:24.169544	aguardando	\N	\N	\N
4640	9881	2025-07-11	\N	Portal	israel.vieira@fortali.com.br / agendamento@fortali.com.br				Stephanie Macena Rodrigues Chaves 	2025-07-07 14:50:50.584106	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-11 13:58:39.428496	\N
4894	10257	2025-07-18	\N	Embarque Automático	\N	201377	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-17 13:24:17.514551	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-17 13:24:17.512998	\N
4895	10258	2025-07-18	\N	Embarque Automático	\N	201377	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-17 13:24:17.545506	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-17 13:24:17.544991	\N
4896	10269	2025-07-16	\N	Embarque Automático	\N	2507080066984	\N	\N	Stephanie Macena Rodrigues Chaves 	2025-07-17 13:24:17.868585	confirmado	Stephanie Macena Rodrigues Chaves 	2025-07-17 13:24:17.867794	\N
